Feature1,Feature2,Feature3,Feature4,Feature5,y
-1.022491625,-0.8948473397,-0.1537914818,0.280853963,-0.08498537562,0
-1.949927182,-1.077991621,-0.9272268428,0.07829497795,-1.039779757,0
0.4149800867,-1.150264511,-0.5098470786,0.7593210616,1.326571448,0
0.1836887872,-1.099038844,-1.779180652,0.1511435952,-0.802984468,0
-0.6117888379,0.6031848646,0.2825863232,0.120573896,1.174378401,1
-0.02739741052,-2.043275507,0.1319345439,0.7880760605,0.3350636579,0
-0.05744415449,-0.5761027055,0.9441210432,0.5512753169,1.280738093,0
0.242062143,-1.191984595,1.277323051,-0.09407735262,-1.800951008,0
-0.8508392767,-2.583929322,1.840387205,1.053937002,0.6304043951,0
0.1306527554,-1.282957019,-1.281075277,0.8961357197,1.657034797,0
0.971067993,-2.588572103,-0.9165391315,1.045328255,0.5936775258,0
1.481351933,-0.7718783663,0.4024924968,0.7867476994,1.889482494,0
-0.4984358967,-1.230112556,-0.1943768669,0.3989134502,-0.07056100793,0
-0.5335178563,-0.6227181581,1.931559903,0.3192154408,0.387033244,0
0.6532413538,-0.9984550397,0.8436724222,0.5135834723,0.626903743,0
1.823069568,0.04955790021,0.12693547,0.2291951228,0.8869864332,1
-0.2336553187,-1.540565846,0.9105520477,0.4197045876,-0.3763440347,0
0.106564771,1.748311396,0.7377371467,-0.3997138388,0.7031809007,1
0.02789860676,-0.8954067725,-1.222910561,0.1095431244,-0.7032182722,0
-1.117051621,1.222575734,1.35441268,-0.1340338016,1.016164731,1
-1.407821931,-0.4466959086,0.9222295491,0.4920495361,1.225940118,0
-1.094793741,-1.36809377,-2.009108584,-0.100823337,-2.041244718,0
-1.643975315,-1.950203448,0.1972123269,0.4811384399,-0.6572538762,0
-0.4718847123,-0.9812846165,0.2861243058,0.03607233302,-1.07338643,0
-0.2787781489,1.032914472,1.131593653,-0.07434593715,0.9987339806,1
0.1329919287,-0.7715658998,1.022540056,0.2818901661,0.06993901427,0
-0.2382311477,-1.059887436,0.3639556211,0.1425228334,-0.7860466305,0
0.1148861446,-1.393216793,0.3396002785,0.9366241781,1.667769265,0
0.5395521635,0.3823505626,-0.1587037458,0.2121183638,1.233555579,1
-1.141697383,0.5937030732,-0.4255750225,0.1127757783,1.134639281,1
-0.04709148771,-1.21128252,-0.1175259652,1.203343637,2.852367465,0
0.8278413722,-1.441403679,-0.4444924421,0.8582066392,1.325992092,0
0.5352513242,-0.7862389622,-0.4114659993,0.3052643069,0.1362042188,0
-0.5745956179,-1.195312944,-0.409453633,0.1893646648,-0.783271901,0
-2.268721337,-1.039884173,-0.1158602946,-0.03351420588,-1.396099149,0
0.9634118008,-1.192556591,-1.211193319,0.176861915,-0.8249618982,0
0.9327712031,0.977509137,1.524613666,-0.03632122626,1.067859065,1
1.053861375,-0.9283749767,-0.9744949488,0.2015869803,-0.4118469402,0
0.1676118573,1.787138629,-0.57028467,-0.4069172739,0.7248304031,1
0.9291404462,1.3608775,-0.400032585,-0.2050629653,0.9297260926,1
-1.563455052,-1.373196269,1.169518472,-0.1907051064,-2.37151098,0
-0.8407351456,-0.9736845705,0.816147299,0.763861438,1.559491646,0
-0.2541763107,-0.9620132426,1.400908643,0.3657850573,0.1388065039,0
1.432592196,0.1468642809,1.367515492,0.303022356,1.272455155,1
0.5406127425,1.900542725,-0.4329110055,-1.034872758,-1.39976799,1
-1.768356515,-1.011687953,0.04349975362,0.06653593223,-1.000856104,0
0.2238342615,-0.8933901619,-1.447789187,0.2070458584,-0.3492641624,0
0.3614377926,-1.376689325,0.1902840212,0.8049202714,1.213267627,0
-0.3285665857,0.5324131383,0.4088747321,-0.1677265595,0.04831109537,1
-0.3541665972,-1.474378417,0.3218236295,1.034033566,1.919379321,0
-1.485702272,1.039544404,-0.03156101054,-0.3304319312,0.08371771932,1
0.8469214331,1.413864743,0.2215129287,-0.2415130718,0.8633117098,1
-0.3484260963,0.7961831452,0.8504130943,0.02473673934,1.06558945,1
0.4147904639,-0.8345830956,0.5810587456,0.00765985476,-0.9958978348,0
-0.3219598811,-0.1829936048,0.6281070688,0.0956257161,0.1202962091,0
1.222356442,-0.6982591202,1.041205813,0.7035482767,1.679847207,0
-1.065959802,-2.311319322,1.911362711,0.6414933053,-0.5220643205,0
-0.5155194779,-1.146151475,-0.9024177203,-0.07669750084,-1.682091049,0
-0.7618401927,-0.9058375138,0.3686715957,0.7334879887,1.53320627,0
0.1089204636,-1.103800156,0.7940703423,0.1895937406,-0.6702172917,0
-1.202314399,-1.394023288,1.777279593,0.5258921535,0.186160182,0
-2.004517901,0.5658669815,-0.08605940998,0.1376381038,1.190126356,1
0.5961923223,2.299784111,-3.453584822,-1.765402707,-3.543586925,1
-1.72954439,1.089025022,-1.02811803,-0.6591565345,-1.040597604,1
0.09996883624,-1.709628329,1.585829405,0.7749402485,0.6968872107,0
-1.965869471,0.7119128503,-0.30209105,0.120619051,1.307882263,0
0.10403119,-0.4377873766,0.3349233523,0.50899515,1.297951397,0
-1.689355791,1.169505516,-2.792169328,-0.1937915031,0.7356643544,1
0.9702319457,2.682388088,-1.359311803,-0.8126724893,0.3600608734,1
-0.07570943106,-0.5295425532,0.02608821534,0.2203639589,0.1449583042,0
1.50763915,-0.9109622392,0.4595885996,0.03083806295,-1.006013617,0
1.541885988,-0.6733627269,-0.9718755635,0.4081896207,0.6456610894,0
0.3902800461,-1.078550127,0.07415705662,0.8104069545,1.598676115,0
2.196546541,-1.152610332,-0.3575265773,-0.02599208706,-1.50722751,0
0.9182903985,0.6982551094,-0.2958151731,-0.2859040758,-0.1743148721,1
-1.656377616,-0.7264051083,-0.578336971,0.3645836003,0.4234189502,0
-0.8657500894,2.956787546,-0.6407921012,-0.918761869,0.3141426008,1
0.8857756358,-0.6078991771,0.2104300026,0.8285239143,2.241178418,0
0.9452735972,-1.416699632,-2.005064413,0.0565047384,-1.533712335,0
1.393051231,-0.5707976196,0.6345638277,0.5762593433,1.37730733,0
-0.4734375033,-1.17249098,1.559979403,-0.15314256,-1.989964721,0
1.113462921,-0.9179892539,-0.3338326373,0.09544162803,-0.7817463497,0
1.134421497,0.9189870501,1.135188023,0.2672613195,2.090453276,0
0.3471609228,-1.401903927,-1.370487604,-0.06940287998,-1.969443114,0
1.707297316,0.7977973179,-2.526400092,-0.955913975,-2.467512221,1
-1.086678084,-0.867907526,-1.192296089,0.2567400672,-0.1388736581,0
-0.3775446088,-0.7347464336,0.3267845023,0.1903785849,-0.2147904724,0
-0.5653781924,-0.8958912885,-1.560878631,0.1847887024,-0.4325647889,0
1.03375547,1.329408487,-1.144339036,-0.5080991852,-0.2012613762,1
0.5997964361,-0.7063449914,0.6317531816,0.1767552096,-0.2290696869,0
-0.1986313591,-0.5358401301,0.9448045774,0.486144555,1.095329569,0
-0.5700570061,-1.078813087,0.1737554192,0.03317506221,-1.203436906,0
-0.01538760648,-0.9581567593,1.292143123,0.0497638783,-0.995667323,0
-0.8645445799,1.757075956,1.099577381,-0.8685489425,-0.976142346,1
-0.03627196968,-0.8986689368,2.369929595,0.006745945831,-1.07778548,0
0.1513788878,2.21071464,0.02878975865,-0.598500384,0.5536677031,1
-1.479452595,-1.784845301,-0.7569936348,1.038596736,1.555080523,0
-0.07546662017,-1.097137129,0.8127268689,0.7806153188,1.468487669,0
-0.6021510308,-0.1050536335,0.5818646131,0.4042681309,1.328483807,1
0.8177003714,-0.7471720547,0.7307560539,0.3918801793,0.4963505103,0
-0.5267137246,-0.07611061191,0.256330543,0.7647558181,2.663476367,0
-2.211511514,-0.9644094999,1.389757425,-0.0862659802,-1.493700327,0
-0.3978352007,-2.238882998,0.9640614037,1.140189542,1.364485884,0
0.5883326172,-1.567720038,0.4124386947,0.817956511,1.02598614,0
-1.03605536,-0.6591063383,-0.6655530639,0.7690728469,1.964068208,0
0.1896516408,0.5915993634,-0.3789688538,0.09915371431,1.082954093,1
-0.4012593514,3.259947684,-0.03711790505,-1.057966353,0.1841212593,1
1.481453232,-0.63310697,-0.06749531013,0.2931761899,0.2804255539,0
-0.9892270827,1.546230801,-0.21702579,-0.6504488439,-0.4485029363,1
-0.8519772622,-0.3711926608,0.9719673515,0.6834635335,2.008550613,0
0.3700690145,0.8445075129,-0.125454514,0.01580557499,1.09265781,1
2.525254062,0.3463923747,1.213449426,0.6450494384,2.750101289,0
-0.4677173418,-1.502970438,0.8579354656,0.5623031308,0.1838057824,0
2.018718395,-1.002874836,-0.3152337347,0.1502651177,-0.6882182721,0
0.3754918982,-1.111549427,0.5188559992,0.09522492137,-1.019904546,0
1.735753953,1.126122149,1.030272581,-0.1135171113,0.971835866,1
-0.305794009,-0.9439950559,0.4310751607,0.2842489644,-0.1330204066,0
1.309468646,-1.548183566,-0.4763042472,0.3715750136,-0.55918524,0
-0.5285192074,0.1609893493,0.566850794,0.01660861003,0.2573042722,0
-1.830465812,-0.05522860627,0.5678813812,0.5820688481,2.030529631,0
0.3203674056,1.135328491,-2.033722153,-0.1065652047,1.008186735,1
0.193271985,-1.060605747,0.121948911,-0.05123876271,-1.485405584,0
-0.9999330288,-0.0143605661,-0.1134984251,0.3774106507,1.342890644,1
1.22984581,-0.9486932638,0.2678960618,-0.0007882318407,-1.166293419,0
-0.7585373685,-1.109999251,1.099500492,0.1402203195,-0.8558025923,0
0.04549426009,-0.6852170394,1.176793327,0.2544309728,0.07684915732,0
0.3612654399,-1.051468657,1.421113967,0.0601877357,-1.072526275,0
-2.126693761,1.722273379,0.2458374628,-0.6619631651,-0.2741162355,1
0.8920920481,-0.6329422997,-0.1834692011,0.3606157217,0.5237356956,0
-1.446470624,-0.6205110891,0.6818720598,0.1714331626,-0.1429903777,0
0.01535045689,-1.446463205,0.6845445885,0.8801994679,1.399067681,0
-1.977100678,-1.146245709,-1.188407708,-0.0658511082,-1.64310719,0
0.8695720933,0.3142009557,2.140145386,0.1909072489,1.073516219,1
1.185716912,1.902147526,-1.088864224,-0.4591971044,0.6774142149,1
0.1933152761,-1.615249517,0.286399934,0.6291561243,0.2871035526,0
0.262946652,-0.2721765859,0.1392298276,0.4924555324,1.441429483,0
0.9585171768,-1.797855509,1.222405516,1.163105359,1.987957843,0
-0.4769850523,1.969028145,0.3939325362,-0.7994157039,-0.4669961418,1
0.6800060978,-1.23167064,0.9067088615,1.08807423,2.411837153,0
-0.4304136992,-0.4940768145,0.7911933313,0.6042682378,1.572363032,1
2.193440992,-0.3520647369,-0.04801286186,0.2549498365,0.4872886229,0
-0.4301043393,-0.8892508714,-0.877202591,0.0283057947,-0.9885157802,0
1.890050953,2.653124847,0.7560411822,-0.7945329085,0.3895633642,1
0.5682035362,2.90609402,0.7433593103,-0.8884685927,0.3611755968,1
-0.3455283838,-0.7215658899,0.6547810175,0.03605701696,-0.7549295607,0
-0.7183116833,1.238748997,-0.7290997764,-0.5437108033,-0.4408176503,1
1.631013424,-1.108043555,0.0457211101,0.5692335988,0.6931166934,0
1.229837629,0.2232776786,0.6170682613,0.6491766665,2.613994692,0
-1.178909334,-1.099810211,-1.092391625,-0.04855718182,-1.523818239,0
-0.5538700102,-1.537842341,-0.1982626284,0.5464595156,0.08392624132,0
-2.677522471,-1.112370647,-0.2393730132,0.03009821017,-1.255682532,0
0.8994585103,-1.032670191,0.6524612314,0.8757880206,1.89062981,0
-2.145378497,-1.195081346,-0.1346145871,0.3178255944,-0.3199077829,0
2.213408267,-0.8415265198,-1.37564339,0.5146280389,0.8231221585,0
-0.7861877847,-0.9870479756,0.5909710449,-0.03819347358,-1.348170228,0
0.198095855,-0.8359955585,-1.609226948,0.08282141593,-0.7266852272,0
0.7212060194,-0.3954046442,-2.268012201,0.3339123564,0.7187843552,0
-0.4421035057,-0.8808929603,-1.634274876,0.06793333464,-0.8354152312,0
-1.40101082,-0.9555082687,-0.2687936984,0.1242174833,-0.7240265342,0
0.4174181997,0.9124004477,-0.1593769977,-0.9621823973,-2.349562626,1
-0.1387429747,-0.8120993066,-0.4665828561,0.06414395927,-0.7647086015,0
-1.072259068,-1.052027024,0.9221780421,-0.03798287373,-1.427099613,0
-0.07596219253,-2.036464053,-0.3634235343,1.096614743,1.455647213,0
0.6486000705,-1.038316766,-1.300912608,-0.1104272164,-1.671435418,0
0.2776823625,-1.27345893,-1.778498327,-0.1788164113,-2.206339031,0
0.1077642397,-0.6133152305,0.72817806,0.486947305,1.003209963,0
1.686646616,0.4914617378,-0.3064075327,-0.3793360525,-0.764727313,1
0.2228956901,-2.649507717,-1.742841106,1.042038305,0.5070880023,0
-0.2559553171,-0.3124227954,-1.104701225,-0.02407847963,-0.4699458155,1
-0.8605966582,0.9048701775,-0.2187377801,-0.1303533737,0.6398064822,1
0.06986314561,-0.4176844903,-0.4962208839,-0.0101000693,-0.5486461118,0
-1.646790653,-0.9451262358,0.6462323133,0.1705781447,-0.5441718834,0
-0.1725204977,-0.5926372275,1.562186836,0.386989406,0.6682374608,0
1.498448685,1.758251009,1.54404499,-0.3900647392,0.7501539599,1
0.825526389,-0.006858706332,-0.6556358414,0.3875380694,1.388598369,1
-0.4359201391,-1.058264695,0.3187074896,-0.02396291706,-1.384209735,0
0.5551862824,-0.841422532,0.6010607383,0.03056861402,-0.9217033037,0
0.8997744825,-0.7471276279,-0.2798798269,0.1671055024,-0.3138699936,0
-1.982973138,-1.223682362,0.2768158653,-0.1024629355,-1.870052918,0
1.016162609,-0.7041307393,-1.107937271,0.6510029945,1.483229487,0
-1.901400828,1.223150375,0.7453621337,-0.8847942701,-1.689496038,1
-2.400708514,2.226446303,-0.3900267799,-0.5820415362,0.6322919769,1
0.12639425,0.3037118398,-1.906843476,-0.1217733123,-0.0665082995,1
1.10641803,-0.3165064015,0.4401040408,0.2884647804,0.6517121598,0
-0.2973564852,2.094204357,-0.1500407784,-0.5264266102,0.6705964752,1
-0.977183929,-1.00139367,-0.8526880846,-0.04700641633,-1.397532583,0
0.7276347431,-1.228019979,0.2981169987,-0.1147103347,-1.919522273,0
0.3003640928,-0.9016128593,0.5396708657,0.6447419528,1.218472707,0
0.1451379065,1.801741763,-0.7951086282,-0.4136300901,0.7185407195,1
1.612398477,1.031663575,1.681358099,-0.06587762933,1.027726742,1
-0.8722799671,0.9608208049,-0.02550380351,-0.7196462846,-1.415879216,1
1.111470705,-0.542854112,0.3643387892,0.4179327789,0.840835805,0
-0.2047080107,-1.151630148,1.398045238,0.01333361828,-1.364262871,0
0.8072522599,-0.8152923076,-0.4138205753,0.5078098169,0.8307165469,0
-0.575608977,-1.05943697,-1.325410094,-0.1706153975,-1.914304962,0
1.177510753,0.8940355631,-0.3666511364,-0.2854291602,0.06749701668,1
-1.208381551,-1.272926476,-0.5914269743,0.8580320746,1.531978739,0
0.4581098712,-0.9535783278,-0.4043023301,0.04875084181,-0.9937042839,0
1.916892382,-0.5582193368,-0.2381732952,0.6149858177,1.53233544,1
-0.6599320455,-1.218345806,-0.06123257243,-0.1182228465,-1.920320143,0
0.2088525672,-0.8778698522,-1.964862871,0.1255748976,-0.6239196115,0
2.310078715,-0.9134416765,0.7578536189,0.2402809843,-0.2540477507,0
-1.097156442,-0.04289643871,0.3061570977,0.4577166894,1.597384808,0
0.1410347765,0.2425691653,0.19352621,0.3845804574,1.683828326,0
-1.193059861,-1.27226306,-1.137925133,-0.1026610177,-1.930345036,0
-1.182204331,1.380080314,0.9311236763,-0.9975262128,-1.903421104,1
0.0834600419,-1.02437549,-1.856718725,0.03496265317,-1.130232131,0
-0.7729572872,-1.436191114,2.351906194,-0.09312348649,-2.097000806,0
-0.8820490665,-0.9493312563,-1.730295541,0.6203833948,1.072143631,0
0.6317722218,-0.8065526292,0.1324206724,0.4279611716,0.5535936881,0
0.2860542752,-1.074063942,-0.8711153646,0.1018801937,-0.9499422122,0
1.382953153,-0.7602682944,-0.2003909694,0.3299748281,0.2571312311,0
-0.3513015226,-0.9572096389,0.1129601497,0.1903638683,-0.4876664319,0
-0.4869074254,-0.5558600786,0.7586004648,0.605263255,1.500180564,0
-0.02047551232,-1.101579591,0.3135497025,0.1500886013,-0.8099034477,0
1.403479486,-1.102016148,-0.7364071725,0.5209432127,0.5264298068,0
1.06596328,-1.229988917,-0.2365879294,0.8547249012,1.572714405,0
-0.7096342927,-1.411894362,-2.015726992,0.666585825,0.6714206509,0
0.9467529633,1.355394622,1.291601299,-0.2363718745,0.8101386748,1
0.01703262614,-2.439938309,-0.2129154975,1.179041264,1.257970982,0
1.478720259,-0.9718999784,0.3898753244,0.02612550823,-1.097733995,0
0.418420718,-1.278511667,-1.345001507,0.9003202693,1.677571056,0
-0.2265625198,-0.8849177933,-0.1815550463,0.3682012973,0.242064435,0
-0.3408229175,0.9985395312,-0.6747868038,-0.05275221766,1.03441921,1
-0.1033054856,-1.15999997,-0.9781439578,0.06398465404,-1.191938913,0
-0.9818186291,-1.030019707,0.8052502213,-0.07820024643,-1.545087309,0
-0.6767988341,-1.177340612,1.267582099,-0.02173341831,-1.522204277,0
-0.7270348148,-1.133907273,1.397705267,0.0816736191,-1.096173779,0
-2.742823663,-1.030620638,-0.8103709595,0.08324249239,-0.9638502949,0
0.656105962,-1.574287404,-0.9924623565,0.7343419203,0.7165155311,0
1.488132487,-1.451866827,-1.048201108,0.6314875863,0.495876231,0
-2.104060453,-1.202328587,1.407908467,-0.1022536439,-1.843110759,0
0.4243563064,0.01562939778,1.140976938,-0.2388246122,-0.8417551725,1
0.1258562219,-1.527773847,0.9725846769,0.7916152342,0.9800191957,0
0.6177131044,-0.988444245,2.025151267,0.1980394762,-0.4983024369,0
-0.517388124,-1.062886422,0.5015184716,-0.09777128644,-1.655944482,0
-1.387568261,1.472784888,0.3299939864,-0.2770701783,0.8073923934,1
-1.847272075,1.7289354,-0.6867819882,-0.843958579,-0.9220090357,1
0.2298895897,-0.7293261784,0.08743556061,0.3853359107,0.4946452244,0
0.4347493908,-1.227499925,-1.373846206,0.6892198392,0.9791488652,0
0.08063367303,-0.8981310365,-1.022900421,0.09314089711,-0.7656865133,0
-1.481592654,-1.098077783,-0.4633855084,-0.09737825753,-1.69768542,0
0.4264397613,-0.2597348268,-0.341731486,0.3541728059,0.9582017011,0
-1.257792553,-0.6698829986,0.3612193468,0.6146007041,1.39400585,0
-1.82967956,-0.4257366732,0.187962259,0.4043252163,0.9354125113,0
0.2926438533,1.177221711,-0.3266345884,-0.1284972677,0.9805020487,1
1.299075803,0.1145860738,0.2793035584,0.311455007,1.263268319,1
-0.6022989965,-1.190811648,0.1317691099,-0.2234145535,-2.26575144,0
1.206615132,-1.513284813,0.4940259879,0.9935913801,1.725878267,0
0.922698898,1.915214791,-0.4906361685,-0.4616932679,0.6844413079,1
0.3235988655,-1.329090612,-1.921668562,-0.2199528454,-2.422854177,0
0.2909736634,1.688419391,-0.8938632156,-0.3748953094,0.7191975853,1
0.9971971016,0.6912212359,1.018321572,-0.7164407234,-1.734953386,1
-0.3425185162,-0.4790682215,0.2073204124,0.5652599729,1.45015092,1
-0.02237939926,2.282228905,-1.181729826,-1.423084824,-2.331117641,1
-1.575655939,0.8129804433,-1.01904632,0.05341786392,1.189579847,1
0.6988320859,-3.013201522,-0.8668821875,1.508032448,1.740894358,0
-0.1672938193,-1.204887746,0.1754529107,0.4511097229,0.1485328265,0
0.2292711064,-1.186492726,0.6954024297,-0.07225871954,-1.715563416,0
0.5067400234,-1.711339789,-0.1265025492,0.4464924285,-0.4892109477,0
1.291293223,-2.399802604,-0.9311012995,1.319570085,1.813775147,0
0.9821880517,-0.9565971938,-0.7666748249,0.04638880272,-1.005921295,0
-0.6395302262,-0.8888464406,0.7393434107,0.05335723234,-0.8977135688,0
1.28030993,0.932422458,1.20194939,-0.7195028914,-1.450189278,1
-1.610933335,-0.8298297405,1.312282434,0.02251794471,-0.9365075269,0
-0.3124715847,-0.1895416324,0.1365090674,0.4684949784,1.456396998,1
1.2902043,-0.5567744641,-0.4305609094,0.5810719795,1.411853698,0
-0.8825750799,-0.3895218541,-0.5556110986,0.2804043695,0.5331115385,0
0.1049901568,2.155297766,0.894215454,-0.5923337946,0.5079354552,1
-0.4603333813,-1.273353842,0.4424341976,-0.03593289243,-1.691139048,0
-0.8433075114,-1.191591279,0.4754253295,-0.03619839395,-1.591824723,0
0.8118014923,1.481453159,-0.03998519142,-0.253490517,0.9030236507,1
1.105793679,1.509269994,-0.4134464148,-0.9407181065,-1.540202656,1
-0.3228612048,-1.178271617,-0.3444311051,0.1734595707,-0.8197080686,0
0.2543384284,1.113696596,-1.051011356,-0.6169182927,-0.8580792746,1
0.8378062931,-1.585264928,0.1833440935,0.4937697373,-0.1641693556,0
0.2079168252,-1.952859011,-1.381602432,0.8852735608,0.7963286999,0
-1.896795469,-1.244770011,-0.4077185964,0.0001585674737,-1.525980949,0
-0.1767000309,0.9686341952,-1.330714774,-0.2322873225,0.3505501847,1
-1.509848518,0.5232116815,-1.232154387,0.169852951,1.253944157,1
0.6577788725,-1.162771571,0.3990460278,1.052739923,2.368958877,0
0.9886471957,-1.198767804,-0.9003117892,0.7852471544,1.360547523,0
0.3333514523,-1.196813246,-0.9736949013,0.04125877952,-1.319008691,0
0.8439905248,-0.8138630737,0.7779867017,0.1615832248,-0.4156194386,0
-1.7404719,-1.291906263,2.019382105,0.03722148117,-1.450182,0
-1.121685284,-0.7927646958,0.5407242542,0.5339928916,0.9527293961,0
1.314830308,-0.8656145893,-0.3389790595,0.1125406101,-0.6558765049,0
0.2979924996,1.534228163,-1.1347528,-1.148395089,-2.258235294,1
1.847882904,-0.294091328,-0.9644889672,0.2115649787,0.4019905252,0
0.3147632337,-1.057965342,-0.7866347245,-0.03944002069,-1.439634978,0
-0.655248587,-0.4759188921,-0.4928487095,0.3697232548,0.7491361199,0
0.07865240421,0.005185076711,-0.5732575673,0.3686631985,1.335327799,1
2.329627751,0.9118791692,0.3759960014,-0.8034202147,-1.777890884,1
-0.7607096923,-1.145804013,0.623884861,-0.01014883833,-1.441768171,0
-1.05329791,-0.5535657096,-1.68150969,0.5171702105,1.185433675,0
-0.1814739728,-0.9693334412,-0.1785945064,0.1050210743,-0.8101811877,0
-0.293826889,-0.9516823328,0.9569496744,0.296505567,-0.09826488147,0
0.3417168196,3.113459485,-1.641375782,-0.9617284485,0.3513935563,1
-2.052140146,-0.7942199271,-0.8584745922,0.2017185158,-0.2468486221,0
-1.101768629,-0.5486144743,-1.501320852,0.3022937022,0.4169119865,0
2.019239323,1.152290415,1.399459423,-0.125724134,0.9599236574,1
-1.517858613,-1.04075807,0.5195036398,-0.02420232046,-1.363603088,0
-0.1066295205,-1.000022438,-1.895913892,0.3348060725,-0.01948099557,0
-0.9005187409,-0.7749071125,0.78596217,0.1477482734,-0.4177175704,0
0.01303826723,0.5900633706,0.1792514833,-0.7246646422,-1.888656527,1
0.2954264154,-0.9728436861,0.3673389964,0.20722422,-0.4460608699,0
-0.7051092629,-1.259399859,-0.3225832593,0.5887620038,0.5778940045,0
-0.199806401,-0.8784653423,-0.2838349791,0.4913401967,0.6938726144,0
0.8655898607,-1.740859455,-1.01830701,0.8842547279,1.052646548,0
-0.2600025361,-0.9033187864,-1.009184228,0.2416276005,-0.2367789844,0
0.07412069318,-1.297102232,-0.4050884392,0.4601910339,0.06818005601,0
1.7068592,-0.8554784889,-1.857527315,0.2206866031,-0.2535977077,0
-1.049056748,0.3267595953,-0.5737233833,0.01193174374,0.443741138,1
-0.7102601559,-1.66804064,0.5763081784,0.8860615606,1.148462918,0
-0.8316304771,-2.022590785,0.8506063334,0.6787682926,-0.03360531258,0
-0.1328075837,-1.09955753,-1.089089744,-0.02014370344,-1.421082536,0
-0.6123698298,-1.616641953,-1.084511902,0.9744034771,1.529954672,0
0.7724242036,-1.030382644,-0.649091728,0.6790151188,1.184101907,0
0.1452085189,-1.511636434,0.7631172518,0.5332869276,0.06857949374,0
2.231662975,-0.9593906642,-0.3128091323,0.06755878366,-0.9330329035,0
0.9870087898,-0.8350712341,-0.2164895946,0.5900229277,1.102824669,0
1.578073525,-0.7613174353,-1.691508397,0.1619168225,-0.3499763131,0
-0.5320829804,-1.811353198,0.560623826,0.8074043913,0.6891623458,0
1.659222955,-1.139592042,0.3491997658,0.05607234679,-1.195433717,0
0.6704747267,-1.241035175,-1.287130263,-0.1721569385,-2.142569127,0
-1.349900197,-1.141360169,0.9556082349,-0.04716828639,-1.569767258,0
1.43431235,0.05014275973,-0.9330087878,0.5023546074,1.872397788,0
1.837142517,-0.9133685462,0.1711101,0.2005191233,-0.3972929017,0
-0.9716309269,-1.461189041,-0.8354656594,0.9353183678,1.579702695,0
0.7962441299,2.045881424,-0.8872621219,-1.279269302,-2.102537033,1
0.2129641598,-0.4505519196,0.1479014625,0.1721999877,0.06820726567,0
-0.727913173,-0.6373276901,0.6337684879,0.1288451716,-0.3171363662,0
0.5153896176,2.984245973,3.797965283,-0.9221165931,0.3357236611,1
-0.4198878195,0.6686935159,1.301008017,-0.3968407359,-0.6104764596,1
-1.568130424,-0.8905968709,0.004393758306,0.5539677439,0.9047566304,0
-0.5129833723,-0.966096272,-0.7733239787,-0.105221836,-1.564101618,0
-1.09573292,-0.9389486069,0.1045478596,0.1849037622,-0.4849543583,0
-0.2300855048,1.852546352,0.3490952787,-0.4373262741,0.6954253381,1
-0.4615656482,-0.8036474851,0.3916814435,0.1273960124,-0.5263304779,0
-2.337025558,-0.6396907943,-0.9043094917,0.2211771609,0.01280691229,0
0.5088625308,-1.861406993,-0.6914357473,1.027070218,1.419636154,0
1.266106882,-0.7330915858,-0.5599625654,0.5923715278,1.236356084,0
0.8894393806,-0.9581405685,-1.16590187,-0.06741696875,-1.418064755,0
-1.29098913,1.936207103,0.7417097049,-1.676586921,-3.669302016,1
0.2033912771,1.567486606,-0.0189064581,-0.3099073569,0.8051595235,1
0.7736230981,-1.032714792,-0.8960650973,0.02455103043,-1.17799138,0
-0.09851880476,-1.357147929,-1.105496943,0.804267868,1.234880867,0
0.6343799607,0.7100434444,0.5622264578,-0.6168477268,-1.352854296,1
1.149676155,-1.180662812,-0.9342730366,-0.2740428026,-2.435811521,0
0.6744805637,2.243732852,-0.1599428897,-0.6137508175,0.5391850992,1
0.6657115214,-1.160595366,-0.2304029691,-0.001587285852,-1.42904493,0
-1.298486923,1.375712027,-0.1862306983,-0.2156641149,0.9097033941,1
0.6631664241,0.7282045707,-0.4103039585,-0.6059109667,-1.291156793,1
1.03777231,2.922583844,0.5573305932,-0.915304709,0.2846585785,1
-1.78100074,-0.9924809994,1.035316483,0.2493289377,-0.3183631029,0
-0.9607811683,-0.4293767042,0.6234592896,0.1814275177,0.127439679,0
1.001177253,0.8159788766,1.55878447,-0.05152717936,0.8149477764,1
1.008542903,-0.671516535,1.31314297,0.225264575,-0.0114888808,0
-0.5730673716,-0.9265001983,-0.5950284077,0.01863338297,-1.069064777,0
0.4878520021,1.646203982,0.5757373857,-0.7713612848,-0.7617675656,1
-0.9830907467,-1.472339505,0.7999716125,0.6444955042,0.5176604496,0
-0.02940549652,-0.9226369425,-1.185698038,-0.09264422419,-1.465464082,0
0.8801565801,-0.3018036309,-0.361416116,0.2313690448,0.4639226985,1
-0.7587046548,-0.8937939536,-0.5925259981,0.3293370424,0.09107983341,0
-0.6541784879,-0.7614373583,1.502814081,0.3779184049,0.4285260709,0
0.4405968782,-0.6743919695,0.2688219926,0.02630980385,-0.7322137974,0
0.4270718314,-0.132659582,-0.5691461951,0.3571593902,1.124809508,1
-0.5593827591,-2.186815539,1.701692382,1.035145248,1.049672969,0
-0.2925453195,-2.172330188,-1.202758142,1.031030066,1.052602874,0
0.4970719868,-0.4034773525,0.2095546926,0.541200248,1.456122264,1
1.131847779,-0.6983005124,0.5574535168,0.0879176895,-0.5394485047,0
0.02723827613,0.6198184885,-0.3471706825,0.1406361832,1.26709861,1
